cycle number	Q discharge/mA.h	Q charge/mA.h	Ewe/V	(Q-Qo)/mA.h	time/s	<I>/mA	Capacity/mA.h	Efficiency/%	
0,000000000000000E+000	3,441983230034803E+000	0,000000000000000E+000	2,4184477E+000	-2,784897943952349E+000	3,590478509296881E+003	-4,497811868839611E+000	3,441983230034803E+000	0,0000000E+000
0,000000000000000E+000	3,479464224327115E+000	0,000000000000000E+000	2,4176152E+000	-2,822378938244661E+000	3,620478508539018E+003	-4,497719428699414E+000	3,479464224327115E+000	0,0000000E+000
0,000000000000000E+000	3,516945220372837E+000	0,000000000000000E+000	2,4167521E+000	-2,859859934290383E+000	3,650478507781154E+003	-4,497719639108583E+000	3,516945220372837E+000	0,0000000E+000
0,000000000000000E+000	3,554426797476929E+000	0,000000000000000E+000	2,4159119E+000	-2,897341511394474E+000	3,680478507023290E+003	-4,497789366114714E+000	3,554426797476929E+000	0,0000000E+000
0,000000000000000E+000	3,591908503905775E+000	0,000000000000000E+000	2,4151518E+000	-2,934823217823320E+000	3,710478506265426E+003	-4,497804885085595E+000	3,591908503905775E+000	0,0000000E+000
0,000000000000000E+000	3,629389889222411E+000	0,000000000000000E+000	2,4143193E+000	-2,972304603139957E+000	3,740478505507563E+003	-4,497766351619554E+000	3,629389889222411E+000	0,0000000E+000
0,000000000000000E+000	3,666870622324442E+000	0,000000000000000E+000	2,4133911E+000	-3,009785336241987E+000	3,770478504749699E+003	-4,497688085864785E+000	3,666870622324442E+000	0,0000000E+000
0,000000000000000E+000	3,704351082504141E+000	0,000000000000000E+000	2,4126160E+000	-3,047265796421687E+000	3,800478503991835E+003	-4,497655335184305E+000	3,704351082504141E+000	0,0000000E+000
0,000000000000000E+000	3,741832875576868E+000	0,000000000000000E+000	2,4118025E+000	-3,084747589494414E+000	3,830478503233971E+003	-4,497815282351610E+000	3,741832875576868E+000	0,0000000E+000
0,000000000000000E+000	3,779314316382039E+000	0,000000000000000E+000	2,4110157E+000	-3,122229030299584E+000	3,860478502476108E+003	-4,497773010243735E+000	3,779314316382039E+000	0,0000000E+000
0,000000000000000E+000	3,816795488734300E+000	0,000000000000000E+000	2,4102557E+000	-3,159710202651845E+000	3,890478501718244E+003	-4,497740795893811E+000	3,816795488734300E+000	0,0000000E+000
0,000000000000000E+000	3,854277150574209E+000	0,000000000000000E+000	2,4094803E+000	-3,197191864491754E+000	3,920478500960380E+003	-4,497799534413057E+000	3,854277150574209E+000	0,0000000E+000
0,000000000000000E+000	3,891758468089079E+000	0,000000000000000E+000	2,4087396E+000	-3,234673182006624E+000	3,950478500202516E+003	-4,497758215407318E+000	3,891758468089079E+000	0,0000000E+000
0,000000000000000E+000	3,929240105254731E+000	0,000000000000000E+000	2,4079947E+000	-3,272154819172276E+000	3,980478499444653E+003	-4,497796573502184E+000	3,929240105254731E+000	0,0000000E+000
0,000000000000000E+000	3,966720896785923E+000	0,000000000000000E+000	2,4072309E+000	-3,309635610703468E+000	4,010478498686789E+003	-4,497695097364367E+000	3,966720896785923E+000	0,0000000E+000
0,000000000000000E+000	4,004202365419866E+000	0,000000000000000E+000	2,4064631E+000	-3,347117079337412E+000	4,040478497928925E+003	-4,497776349696563E+000	4,004202365419866E+000	0,0000000E+000
0,000000000000000E+000	4,041684404283816E+000	0,000000000000000E+000	2,4056499E+000	-3,384599118201362E+000	4,070478497171061E+003	-4,497844777299153E+000	4,041684404283816E+000	0,0000000E+000
0,000000000000000E+000	4,079166702367704E+000	0,000000000000000E+000	2,4049394E+000	-3,422081416285250E+000	4,100478496472104E+003	-4,497875874860728E+000	4,079166702367704E+000	0,0000000E+000
0,000000000000000E+000	4,116648303525555E+000	0,000000000000000E+000	2,4042137E+000	-3,459563017443100E+000	4,130478496108888E+003	-4,497792193397722E+000	4,116648303525555E+000	0,0000000E+000
0,000000000000000E+000	4,154129610478932E+000	0,000000000000000E+000	2,4034958E+000	-3,497044324396478E+000	4,160478495745672E+003	-4,497756888860477E+000	4,154129610478932E+000	0,0000000E+000
0,000000000000000E+000	4,191610965988001E+000	0,000000000000000E+000	2,4027891E+000	-3,534525679905547E+000	4,190478495382456E+003	-4,497762715543591E+000	4,191610965988001E+000	0,0000000E+000
0,000000000000000E+000	4,229093357602332E+000	0,000000000000000E+000	2,4020407E+000	-3,572008071519878E+000	4,220478495019241E+003	-4,497887048176525E+000	4,229093357602332E+000	0,0000000E+000
0,000000000000000E+000	4,266575488743279E+000	0,000000000000000E+000	2,4012959E+000	-3,609490202660826E+000	4,250478494656025E+003	-4,497855791370091E+000	4,266575488743279E+000	0,0000000E+000
0,000000000000000E+000	4,304057888849656E+000	0,000000000000000E+000	2,4006085E+000	-3,646972602767203E+000	4,280478494292809E+003	-4,497888067222050E+000	4,304057888849656E+000	0,0000000E+000
0,000000000000000E+000	4,341540019665904E+000	0,000000000000000E+000	2,3998828E+000	-3,684454733583450E+000	4,310478493929593E+003	-4,497855752406138E+000	4,341540019665904E+000	0,0000000E+000
0,000000000000000E+000	4,379021627097315E+000	0,000000000000000E+000	2,3991840E+000	-3,721936341014862E+000	4,340478493566377E+003	-4,497792946225058E+000	4,379021627097315E+000	0,0000000E+000
0,000000000000000E+000	4,416502921492788E+000	0,000000000000000E+000	2,3984926E+000	-3,759417635410335E+000	4,370478493203162E+003	-4,497755381911987E+000	4,416502921492788E+000	0,0000000E+000
0,000000000000000E+000	4,453984444008588E+000	0,000000000000000E+000	2,3977633E+000	-3,796899157926136E+000	4,400478492839946E+003	-4,497782756351558E+000	4,453984444008588E+000	0,0000000E+000
0,000000000000000E+000	4,491465576693137E+000	0,000000000000000E+000	2,3970718E+000	-3,834380290610684E+000	4,430478492476730E+003	-4,497735976600803E+000	4,491465576693137E+000	0,0000000E+000
0,000000000000000E+000	4,528946967625060E+000	0,000000000000000E+000	2,3964264E+000	-3,871861681542609E+000	4,460478492113514E+003	-4,497766966286237E+000	4,528946967625060E+000	0,0000000E+000
0,000000000000000E+000	4,566428052318625E+000	0,000000000000000E+000	2,3957467E+000	-3,909342766236173E+000	4,490478491750298E+003	-4,497730217682607E+000	4,566428052318625E+000	0,0000000E+000
0,000000000000000E+000	4,603909101675589E+000	0,000000000000000E+000	2,3951166E+000	-3,946823815593137E+000	4,520478491387083E+003	-4,497725977290506E+000	4,603909101675589E+000	0,0000000E+000
0,000000000000000E+000	4,641390763199646E+000	0,000000000000000E+000	2,3944328E+000	-3,984305477117194E+000	4,550478491023867E+003	-4,497799437342614E+000	4,641390763199646E+000	0,0000000E+000
0,000000000000000E+000	4,678872766643814E+000	0,000000000000000E+000	2,3937073E+000	-4,021787480561362E+000	4,580478490660651E+003	-4,497840467756421E+000	4,678872766643814E+000	0,0000000E+000
0,000000000000000E+000	4,716354603278212E+000	0,000000000000000E+000	2,3930044E+000	-4,059269317195760E+000	4,610478490297435E+003	-4,497820450583683E+000	4,716354603278212E+000	0,0000000E+000
0,000000000000000E+000	4,753836244711584E+000	0,000000000000000E+000	2,3923705E+000	-4,096750958629132E+000	4,640478489934219E+003	-4,497797026460272E+000	4,753836244711584E+000	0,0000000E+000
0,000000000000000E+000	4,791317111402194E+000	0,000000000000000E+000	2,3916984E+000	-4,134231825319740E+000	4,670478489571004E+003	-4,497704057327676E+000	4,791317111402194E+000	0,0000000E+000
0,000000000000000E+000	4,828796894224432E+000	0,000000000000000E+000	2,3910606E+000	-4,171711608141979E+000	4,700478489207788E+003	-4,497573993121567E+000	4,828796894224432E+000	0,0000000E+000
0,000000000000000E+000	4,866278147585710E+000	0,000000000000000E+000	2,3904152E+000	-4,209192861503257E+000	4,730478488844572E+003	-4,497750457808508E+000	4,866278147585710E+000	0,0000000E+000
0,000000000000000E+000	4,903758880037811E+000	0,000000000000000E+000	2,3897543E+000	-4,246673593955358E+000	4,760478488481356E+003	-4,497687948706520E+000	4,903758880037811E+000	0,0000000E+000
0,000000000000000E+000	4,941239736687502E+000	0,000000000000000E+000	2,3891089E+000	-4,284154450605048E+000	4,790478488118140E+003	-4,497702852417383E+000	4,941239736687502E+000	0,0000000E+000
0,000000000000000E+000	4,978720301301585E+000	0,000000000000000E+000	2,3884254E+000	-4,321635015219132E+000	4,820478487754925E+003	-4,497667808144218E+000	4,978720301301585E+000	0,0000000E+000
0,000000000000000E+000	5,016201124739700E+000	0,000000000000000E+000	2,3877647E+000	-4,359115838657247E+000	4,850478487391709E+003	-4,497698867028261E+000	5,016201124739700E+000	0,0000000E+000
0,000000000000000E+000	5,053682458998839E+000	0,000000000000000E+000	2,3871956E+000	-4,396597172916386E+000	4,880478487028493E+003	-4,497760165551952E+000	5,053682458998839E+000	0,0000000E+000
0,000000000000000E+000	5,091163263352526E+000	0,000000000000000E+000	2,3865004E+000	-4,434077977270073E+000	4,910478486665277E+003	-4,497696576896982E+000	5,091163263352526E+000	0,0000000E+000
0,000000000000000E+000	5,128644497657855E+000	0,000000000000000E+000	2,3858817E+000	-4,471559211575403E+000	4,940478486302061E+003	-4,497748171094562E+000	5,128644497657855E+000	0,0000000E+000
0,000000000000000E+000	5,166125878068844E+000	0,000000000000000E+000	2,3852937E+000	-4,509040591986391E+000	4,970478485938846E+003	-4,497765703774014E+000	5,166125878068844E+000	0,0000000E+000
0,000000000000000E+000	5,203606885386361E+000	0,000000000000000E+000	2,3845756E+000	-4,546521599303908E+000	5,000478485575630E+003	-4,497720932556762E+000	5,203606885386361E+000	0,0000000E+000
0,000000000000000E+000	5,241088315413952E+000	0,000000000000000E+000	2,3839798E+000	-4,584003029331499E+000	5,030478485212414E+003	-4,497771657766294E+000	5,241088315413952E+000	0,0000000E+000
0,000000000000000E+000	5,278569667677032E+000	0,000000000000000E+000	2,3833535E+000	-4,621484381594579E+000	5,060478484849198E+003	-4,497762326024849E+000	5,278569667677032E+000	0,0000000E+000
0,000000000000000E+000	5,316050948721886E+000	0,000000000000000E+000	2,3827195E+000	-4,658965662639432E+000	5,090478484485982E+003	-4,497753779837662E+000	5,316050948721886E+000	0,0000000E+000
0,000000000000000E+000	5,353531665143145E+000	0,000000000000000E+000	2,3820817E+000	-4,696446379060692E+000	5,120478484122767E+003	-4,497686025005528E+000	5,353531665143145E+000	0,0000000E+000
0,000000000000000E+000	5,391011850681623E+000	0,000000000000000E+000	2,3814669E+000	-4,733926564599170E+000	5,150478483759551E+003	-4,497622319070867E+000	5,391011850681623E+000	0,0000000E+000
0,000000000000000E+000	5,428491419958088E+000	0,000000000000000E+000	2,3808520E+000	-4,771406133875635E+000	5,180478483396335E+003	-4,497548367628526E+000	5,428491419958088E+000	0,0000000E+000
0,000000000000000E+000	5,465972328951465E+000	0,000000000000000E+000	2,3802180E+000	-4,808887042869012E+000	5,210478483033119E+003	-4,497709133659829E+000	5,465972328951465E+000	0,0000000E+000
0,000000000000000E+000	5,503453208774381E+000	0,000000000000000E+000	2,3796451E+000	-4,846367922691928E+000	5,240478482669903E+003	-4,497705633204567E+000	5,503453208774381E+000	0,0000000E+000
0,000000000000000E+000	5,540933545003891E+000	0,000000000000000E+000	2,3789768E+000	-4,883848258921438E+000	5,270478482306688E+003	-4,497640401994976E+000	5,540933545003891E+000	0,0000000E+000
0,000000000000000E+000	5,578413852629449E+000	0,000000000000000E+000	2,3783963E+000	-4,921328566546997E+000	5,300478481943472E+003	-4,497636969520798E+000	5,578413852629449E+000	0,0000000E+000
0,000000000000000E+000	5,615894407068729E+000	0,000000000000000E+000	2,3778310E+000	-4,958809120986277E+000	5,330478481580256E+003	-4,497666587167692E+000	5,615894407068729E+000	0,0000000E+000
0,000000000000000E+000	5,653374952368444E+000	0,000000000000000E+000	2,3772504E+000	-4,996289666285992E+000	5,360478481217040E+003	-4,497665490419962E+000	5,653374952368444E+000	0,0000000E+000
0,000000000000000E+000	5,690855366092973E+000	0,000000000000000E+000	2,3766623E+000	-5,033770080010521E+000	5,390478480853824E+003	-4,497649701397325E+000	5,690855366092973E+000	0,0000000E+000
0,000000000000000E+000	5,728335590923838E+000	0,000000000000000E+000	2,3760436E+000	-5,071250304841386E+000	5,420478480490608E+003	-4,497627034157544E+000	5,728335590923838E+000	0,0000000E+000
0,000000000000000E+000	5,765816385031170E+000	0,000000000000000E+000	2,3754783E+000	-5,108731098948717E+000	5,450478480127393E+003	-4,497695347334208E+000	5,765816385031170E+000	0,0000000E+000
0,000000000000000E+000	5,803296867721610E+000	0,000000000000000E+000	2,3747871E+000	-5,146211581639157E+000	5,480478479764177E+003	-4,497657977306849E+000	5,803296867721610E+000	0,0000000E+000
0,000000000000000E+000	5,840776862600007E+000	0,000000000000000E+000	2,3742027E+000	-5,183691576517555E+000	5,510478479400961E+003	-4,497599439861072E+000	5,840776862600007E+000	0,0000000E+000
0,000000000000000E+000	5,878257855957163E+000	0,000000000000000E+000	2,3736720E+000	-5,221172569874710E+000	5,540478479037745E+003	-4,497719257313364E+000	5,878257855957163E+000	0,0000000E+000
0,000000000000000E+000	5,915738940729828E+000	0,000000000000000E+000	2,3730571E+000	-5,258653654647377E+000	5,570478478674529E+003	-4,497730227174846E+000	5,915738940729828E+000	0,0000000E+000
0,000000000000000E+000	5,953219572362977E+000	0,000000000000000E+000	2,3725376E+000	-5,296134286280526E+000	5,600478478311314E+003	-4,497675850432143E+000	5,953219572362977E+000	0,0000000E+000
0,000000000000000E+000	5,990699894528095E+000	0,000000000000000E+000	2,3719800E+000	-5,333614608445644E+000	5,630478477948098E+003	-4,497638714267981E+000	5,990699894528095E+000	0,0000000E+000
0,000000000000000E+000	6,028180026974622E+000	0,000000000000000E+000	2,3714261E+000	-5,371094740892172E+000	5,660478477584882E+003	-4,497615948036804E+000	6,028180026974622E+000	0,0000000E+000
0,000000000000000E+000	6,065660144323770E+000	0,000000000000000E+000	2,3708725E+000	-5,408574858241320E+000	5,690478477221666E+003	-4,497614136351220E+000	6,065660144323770E+000	0,0000000E+000
0,000000000000000E+000	6,103140614364118E+000	0,000000000000000E+000	2,3702500E+000	-5,446055328281668E+000	5,720478476858450E+003	-4,497656459295738E+000	6,103140614364118E+000	0,0000000E+000
0,000000000000000E+000	6,140620798193558E+000	0,000000000000000E+000	2,3697228E+000	-5,483535512111107E+000	5,750478476495235E+003	-4,497622113986382E+000	6,140620798193558E+000	0,0000000E+000
0,000000000000000E+000	6,178101342541559E+000	0,000000000000000E+000	2,3692226E+000	-5,521016056459109E+000	5,780478476132019E+003	-4,497665376214282E+000	6,178101342541559E+000	0,0000000E+000
0,000000000000000E+000	6,215581831216200E+000	0,000000000000000E+000	2,3686154E+000	-5,558496545133750E+000	5,810478475768803E+003	-4,497658695410903E+000	6,215581831216200E+000	0,0000000E+000
0,000000000000000E+000	6,253062623400632E+000	0,000000000000000E+000	2,3681149E+000	-5,595977337318182E+000	5,840478475405587E+003	-4,497695116586347E+000	6,253062623400632E+000	0,0000000E+000
0,000000000000000E+000	6,290543980486602E+000	0,000000000000000E+000	2,3675804E+000	-5,633458694404152E+000	5,870478475042371E+003	-4,497762904771651E+000	6,290543980486602E+000	0,0000000E+000
0,000000000000000E+000	6,328024680214110E+000	0,000000000000000E+000	2,3669884E+000	-5,670939394131660E+000	5,900478474679156E+003	-4,497684021755381E+000	6,328024680214110E+000	0,0000000E+000
0,000000000000000E+000	6,365504701168798E+000	0,000000000000000E+000	2,3665261E+000	-5,708419415086349E+000	5,930478474315940E+003	-4,497602569015950E+000	6,365504701168798E+000	0,0000000E+000
0,000000000000000E+000	6,402985617462419E+000	0,000000000000000E+000	2,3659611E+000	-5,745900331379969E+000	5,960478473952724E+003	-4,497710009689173E+000	6,402985617462419E+000	0,0000000E+000
0,000000000000000E+000	6,440466788884875E+000	0,000000000000000E+000	2,3654034E+000	-5,783381502802425E+000	5,990478473589508E+003	-4,497740625149621E+000	6,440466788884875E+000	0,0000000E+000
0,000000000000000E+000	6,477947884130263E+000	0,000000000000000E+000	2,3649299E+000	-5,820862598047813E+000	6,020478473226292E+003	-4,497731483901443E+000	6,477947884130263E+000	0,0000000E+000
0,000000000000000E+000	6,515428221238716E+000	0,000000000000000E+000	2,3644180E+000	-5,858342935156266E+000	6,050478472863077E+003	-4,497640507468178E+000	6,515428221238716E+000	0,0000000E+000
0,000000000000000E+000	6,552907694787897E+000	0,000000000000000E+000	2,3638871E+000	-5,895822408705446E+000	6,080478472499861E+003	-4,497536880354216E+000	6,552907694787897E+000	0,0000000E+000
0,000000000000000E+000	6,590386593365693E+000	0,000000000000000E+000	2,3633754E+000	-5,933301307283243E+000	6,110478472136645E+003	-4,497467883787244E+000	6,590386593365693E+000	0,0000000E+000
0,000000000000000E+000	6,627865823150526E+000	0,000000000000000E+000	2,3628521E+000	-5,970780537068076E+000	6,140478471773429E+003	-4,497507628632163E+000	6,627865823150526E+000	0,0000000E+000
0,000000000000000E+000	6,665345411339334E+000	0,000000000000000E+000	2,3622792E+000	-6,008260125256883E+000	6,170478471410228E+003	-4,497550637107395E+000	6,665345411339334E+000	0,0000000E+000
0,000000000000000E+000	6,702825676420077E+000	0,000000000000000E+000	2,3618324E+000	-6,045740390337627E+000	6,200478471047012E+003	-4,497631864142903E+000	6,702825676420077E+000	0,0000000E+000
0,000000000000000E+000	6,740306128310731E+000	0,000000000000000E+000	2,3613513E+000	-6,083220842228280E+000	6,230478470683796E+003	-4,497654281332455E+000	6,740306128310731E+000	0,0000000E+000
0,000000000000000E+000	6,777787097488057E+000	0,000000000000000E+000	2,3608356E+000	-6,120701811405605E+000	6,260478470320581E+003	-4,497716355733790E+000	6,777787097488057E+000	0,0000000E+000
0,000000000000000E+000	6,815267937775133E+000	0,000000000000000E+000	2,3604462E+000	-6,158182651692682E+000	6,290478469957365E+003	-4,497700888903667E+000	6,815267937775133E+000	0,0000000E+000
0,000000000000000E+000	6,852747704465202E+000	0,000000000000000E+000	2,3599000E+000	-6,195662418382750E+000	6,320478469594149E+003	-4,497572057261229E+000	6,852747704465202E+000	0,0000000E+000
